Gender,Seniorcitizen,Partner,Dependents,Tenure,Phoneservice,Multiplelines,Internetservice,Onlinesecurity,Onlinebackup,Deviceprotection,Techsupport,Streamingtv,Streamingmovies,Contract,Paperlessbilling,Paymentmethod,Monthlycharges,Totalcharges,Churn,Churn_Numeric,Num_Internet_Services
Male,0,Yes,Yes,9,Yes,No,Fiber Optic,No,Yes,Yes,Yes,No,Yes,Two Year,Yes,Credit Card (Automatic),108.19,7.27146045284207,Yes,1.0,4
Male,0,No,Yes,57,No,Yes,Dsl,No,Yes,Yes,Yes,No,No,One Year,No,Mailed Check,106.55,7.809305907334538,No,0.0,3
Male,0,No,No,13,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,Month-To-Month,Yes,Mailed Check,75.73,8.332029198726202,No,0.0,3
Female,1,Yes,Yes,70,No,Yes,Dsl,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Bank Transfer (Automatic),68.67,8.07391717591148,No,0.0,4
Male,0,No,Yes,38,Yes,No,Fiber Optic,No,No,No,No,No,No,One Year,No,Electronic Check,24.39,6.982519464352291,No,0.0,0
Male,0,No,No,30,Yes,No,Dsl,No,Yes,Yes,No,No,Yes,Two Year,Yes,Mailed Check,119.57,8.307229897636331,No,0.0,3
Male,0,No,Yes,49,Yes,Yes,Dsl,No,Yes,Yes,No,No,Yes,Month-To-Month,No,Electronic Check,43.89,7.175137700642021,Yes,1.0,3
Male,1,Yes,Yes,15,Yes,Yes,Fiber Optic,No,No,No,Yes,No,No,One Year,Yes,Electronic Check,60.52,6.971039889302022,No,0.0,1
Female,0,Yes,No,71,Yes,No,Dsl,No,No,No,No,Yes,Yes,Month-To-Month,No,Mailed Check,81.73,8.59052915135949,No,0.0,2
Female,1,No,Yes,50,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Bank Transfer (Automatic),60.98,8.36247435021587,No,0.0,5
Female,0,Yes,No,14,No,Yes,Dsl,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Credit Card (Automatic),101.77,7.408797198012057,Yes,1.0,5
Female,0,No,No,37,Yes,Yes,Dsl,No,Yes,Yes,No,Yes,No,Month-To-Month,Yes,Credit Card (Automatic),27.34,6.718602442035165,Yes,1.0,3
Female,0,No,Yes,70,Yes,No,Dsl,No,Yes,No,No,Yes,Yes,Month-To-Month,No,Electronic Check,95.96,7.146898155769256,Yes,1.0,3
Female,0,Yes,No,71,Yes,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,Month-To-Month,Yes,Electronic Check,42.61,7.691980971182028,Yes,1.0,4
Female,1,Yes,No,20,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Month-To-Month,Yes,Credit Card (Automatic),87.05,8.340592041849986,Yes,1.0,4
Female,0,No,No,15,Yes,No,Fiber Optic,No,No,No,Yes,Yes,Yes,Month-To-Month,Yes,Mailed Check,98.48,5.514798774988696,Yes,1.0,3
Female,0,No,No,66,Yes,No,Fiber Optic,No,Yes,No,No,Yes,Yes,Two Year,Yes,Mailed Check,101.84,7.764389420346328,No,0.0,3
Female,0,No,Yes,64,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Month-To-Month,Yes,Bank Transfer (Automatic),82.55,7.592502276588594,No,0.0,2
Female,0,Yes,No,12,Yes,No,Dsl,No,No,Yes,No,Yes,No,Month-To-Month,Yes,Bank Transfer (Automatic),94.56,8.498289639830338,Yes,1.0,2
Female,0,Yes,No,63,Yes,No,Dsl,No,No,No,No,No,Yes,One Year,Yes,Mailed Check,93.68,7.139858571667819,No,0.0,1
Female,0,No,Yes,60,Yes,No,Fiber Optic,Yes,No,No,No,No,Yes,Two Year,No,Electronic Check,21.57,7.267525427828172,No,0.0,2
Female,0,No,No,31,Yes,Yes,Fiber Optic,No,No,No,Yes,No,Yes,One Year,No,Electronic Check,80.11,6.300969264070235,No,0.0,2
Female,0,Yes,Yes,11,Yes,No,Dsl,No,Yes,No,No,Yes,No,Month-To-Month,Yes,Bank Transfer (Automatic),50.82,6.715031809387233,No,0.0,2
Female,0,No,No,40,Yes,No,Fiber Optic,No,No,No,No,No,Yes,One Year,No,Electronic Check,67.43,5.241270711168761,No,0.0,1
Male,0,Yes,Yes,65,No,No,No,No,Yes,Yes,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,84.61,8.70671211822414,Yes,1.0,4
Female,0,Yes,No,7,Yes,No,Dsl,Yes,No,No,Yes,No,Yes,One Year,Yes,Electronic Check,112.26,8.8138399606286,No,0.0,3
Male,0,No,Yes,58,Yes,Yes,Dsl,Yes,No,No,Yes,Yes,Yes,One Year,No,Electronic Check,86.66,8.357524314305067,Yes,1.0,4
Female,0,No,No,24,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-To-Month,Yes,Credit Card (Automatic),60.88,8.372560405720542,No,0.0,5
Female,0,Yes,Yes,4,Yes,Yes,Dsl,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Transfer (Automatic),58.94,4.844974178195408,No,0.0,5
Male,0,No,Yes,44,Yes,No,Fiber Optic,Yes,Yes,Yes,No,No,Yes,Month-To-Month,No,Electronic Check,50.46,8.023955325632626,Yes,1.0,4
Female,0,Yes,Yes,1,No,Yes,Fiber Optic,Yes,No,No,Yes,No,No,Month-To-Month,Yes,Bank Transfer (Automatic),82.34,8.315289958914503,No,0.0,2
Male,1,Yes,Yes,41,Yes,Yes,Dsl,No,Yes,No,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,87.53,6.983001888356675,Yes,1.0,3
Male,0,Yes,Yes,37,Yes,No,Dsl,No,Yes,No,No,Yes,Yes,Two Year,No,Electronic Check,112.54,8.776404799172257,No,0.0,3
Male,1,No,No,2,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,No,Month-To-Month,No,Mailed Check,31.58,7.482000673317589,No,0.0,4
Female,0,No,No,45,Yes,Yes,Dsl,Yes,No,No,No,No,No,Two Year,No,Electronic Check,114.7,7.840792994031259,No,0.0,1
Female,1,No,Yes,21,Yes,Yes,Fiber Optic,Yes,No,No,Yes,Yes,No,Month-To-Month,Yes,Electronic Check,71.17,7.814185555964158,No,0.0,3
Female,0,Yes,Yes,32,Yes,No,Fiber Optic,No,No,No,Yes,No,Yes,Month-To-Month,No,Electronic Check,87.36,5.707243146285182,No,0.0,2
Male,0,Yes,No,31,Yes,Yes,Dsl,No,No,No,Yes,No,Yes,Month-To-Month,No,Electronic Check,88.15,4.843793308150688,Yes,1.0,2
Male,0,Yes,No,16,Yes,Yes,Dsl,No,Yes,Yes,No,No,No,Two Year,No,Mailed Check,36.01,6.562302840780143,No,0.0,2
Female,0,Yes,Yes,55,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,No,No,Two Year,Yes,Mailed Check,89.13,7.612208306911052,No,0.0,3
Female,1,No,No,2,No,Yes,Fiber Optic,No,No,Yes,Yes,Yes,No,One Year,Yes,Electronic Check,40.85,7.832934391901697,Yes,1.0,3
Female,0,No,Yes,69,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,No,Yes,Month-To-Month,Yes,Bank Transfer (Automatic),54.17,7.512278874552357,Yes,1.0,4
Female,0,No,Yes,48,Yes,No,Dsl,No,No,No,No,No,No,One Year,Yes,Credit Card (Automatic),107.24,8.892399759189917,No,0.0,0
Female,1,Yes,Yes,54,Yes,No,Fiber Optic,No,No,Yes,No,No,Yes,Month-To-Month,Yes,Electronic Check,104.15,8.510629698746259,No,0.0,2
Male,0,Yes,No,30,Yes,No,Fiber Optic,No,Yes,No,Yes,Yes,No,Month-To-Month,Yes,Electronic Check,89.38,8.307412458622075,No,0.0,3
Male,0,No,Yes,20,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Month-To-Month,Yes,Bank Transfer (Automatic),36.13,6.7629491359908425,Yes,1.0,3
Male,0,Yes,No,15,Yes,No,Dsl,No,No,Yes,No,No,Yes,Month-To-Month,No,Bank Transfer (Automatic),40.48,6.56183656455249,Yes,1.0,2
Female,1,No,No,16,Yes,No,No,No,No,No,Yes,No,No,One Year,Yes,Electronic Check,87.64,7.995124601704199,No,0.0,1
Male,0,Yes,No,0,No,Yes,Dsl,No,No,No,No,Yes,Yes,Two Year,Yes,Mailed Check,47.99,7.862862796287908,No,0.0,2
Male,0,Yes,No,71,Yes,No,Fiber Optic,No,No,Yes,No,Yes,No,Two Year,Yes,Bank Transfer (Automatic),49.16,7.194346756951888,No,0.0,2
Male,0,Yes,Yes,64,Yes,No,No,No,No,No,No,No,Yes,Two Year,No,Electronic Check,38.27,7.74715632717416,No,0.0,1
Male,0,Yes,Yes,65,Yes,No,Fiber Optic,Yes,Yes,No,No,Yes,No,Month-To-Month,Yes,Electronic Check,59.88,8.020477551968588,Yes,1.0,3
Male,0,Yes,No,36,Yes,No,Fiber Optic,Yes,No,No,No,Yes,Yes,Month-To-Month,Yes,Bank Transfer (Automatic),32.32,5.975741586642746,Yes,1.0,3
Female,1,No,Yes,23,Yes,No,Fiber Optic,Yes,No,Yes,Yes,No,Yes,Month-To-Month,Yes,Mailed Check,90.1,7.7302538782350725,Yes,1.0,4
Male,1,No,No,61,Yes,Yes,Fiber Optic,Yes,No,Yes,No,No,Yes,Month-To-Month,Yes,Electronic Check,20.42,4.49468545281282,No,0.0,3
Female,0,No,Yes,20,Yes,Yes,Dsl,No,No,Yes,No,No,Yes,Month-To-Month,No,Mailed Check,23.54,6.512784907966614,Yes,1.0,2
Female,0,Yes,Yes,36,Yes,No,Dsl,No,Yes,No,Yes,No,No,Month-To-Month,Yes,Credit Card (Automatic),99.32,8.162598938480741,No,0.0,2
Female,0,No,Yes,34,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,No,Two Year,Yes,Electronic Check,33.55,7.607828419612815,No,0.0,2
Female,0,No,Yes,37,Yes,Yes,Fiber Optic,No,No,No,No,No,No,Month-To-Month,No,Electronic Check,102.57,8.03538900871065,Yes,1.0,0
Female,0,Yes,Yes,52,Yes,No,Dsl,Yes,Yes,Yes,No,No,No,Two Year,No,Electronic Check,21.82,6.890334413039173,No,0.0,3
Male,1,Yes,Yes,14,Yes,No,Fiber Optic,No,No,No,Yes,No,No,Month-To-Month,Yes,Electronic Check,35.88,6.857818958226119,No,0.0,1
Male,0,No,No,41,Yes,Yes,Dsl,No,Yes,No,No,No,Yes,Two Year,Yes,Electronic Check,68.86,8.139498880253429,No,0.0,2
Female,0,No,Yes,3,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Month-To-Month,Yes,Mailed Check,60.29,6.688068247016164,Yes,1.0,5
Female,0,No,Yes,38,Yes,No,Fiber Optic,Yes,Yes,Yes,Yes,No,No,Month-To-Month,Yes,Electronic Check,67.78,7.020449834700036,No,0.0,4
Female,0,No,Yes,22,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,No,Month-To-Month,Yes,Mailed Check,118.64,8.90351353578853,Yes,1.0,2
Male,0,No,No,14,Yes,Yes,Dsl,Yes,Yes,No,No,No,No,Month-To-Month,Yes,Bank Transfer (Automatic),81.42,7.669341177514333,Yes,1.0,2
Female,0,Yes,Yes,11,Yes,No,No,No,Yes,No,No,Yes,Yes,Month-To-Month,No,Credit Card (Automatic),34.57,6.4761104530905875,Yes,1.0,3
Male,1,No,Yes,69,No,No,Dsl,No,Yes,No,Yes,Yes,Yes,Month-To-Month,Yes,Credit Card (Automatic),38.04,4.260423812914633,Yes,1.0,4
Female,1,No,Yes,53,Yes,No,Dsl,Yes,No,Yes,No,No,No,One Year,Yes,Electronic Check,98.1,8.5361680252055,Yes,1.0,2
Male,0,No,No,37,Yes,No,Dsl,No,No,No,No,No,No,One Year,Yes,Bank Transfer (Automatic),52.39,7.492314519125183,No,0.0,0
Female,1,No,Yes,27,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,One Year,No,Mailed Check,81.77,6.993923800869179,No,0.0,3
Male,0,No,No,18,Yes,No,Fiber Optic,No,No,No,Yes,Yes,Yes,Two Year,Yes,Electronic Check,60.89,8.254406637797233,No,0.0,3
Female,0,No,No,68,Yes,Yes,Dsl,No,Yes,No,No,No,Yes,One Year,Yes,Mailed Check,28.55,7.407305574473446,No,0.0,2
Male,0,Yes,Yes,63,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Month-To-Month,Yes,Electronic Check,119.63,7.813361130287525,No,0.0,4
Male,0,Yes,Yes,3,Yes,No,Dsl,Yes,No,No,Yes,No,Yes,Month-To-Month,Yes,Mailed Check,61.4,6.93974801001831,No,0.0,3
Male,1,Yes,No,9,Yes,No,Dsl,Yes,Yes,No,No,No,Yes,Two Year,No,Mailed Check,33.77,6.941480148383758,Yes,1.0,3
Male,0,No,No,11,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,One Year,No,Electronic Check,102.7,7.924582509632199,No,0.0,1
Male,0,No,Yes,68,No,Yes,Fiber Optic,Yes,No,No,Yes,Yes,Yes,One Year,Yes,Electronic Check,67.36,6.708889620127451,No,0.0,4
Male,0,Yes,Yes,6,Yes,Yes,Dsl,No,No,Yes,No,No,No,Month-To-Month,Yes,Bank Transfer (Automatic),32.37,7.735616902086999,Yes,1.0,1
Male,0,No,No,43,Yes,Yes,Dsl,No,Yes,No,No,Yes,No,Month-To-Month,No,Credit Card (Automatic),77.79,7.563029238113908,No,0.0,2
Female,0,No,No,22,Yes,No,Fiber Optic,Yes,No,Yes,No,Yes,No,Two Year,Yes,Electronic Check,94.4,8.202178290736798,No,0.0,3
Female,0,No,No,1,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Yes,Month-To-Month,Yes,Mailed Check,52.96,7.954073772929113,Yes,1.0,4
Female,0,Yes,No,36,Yes,Yes,Dsl,No,Yes,Yes,No,Yes,No,Two Year,No,Credit Card (Automatic),70.25,8.455013486083962,No,0.0,3
Female,0,Yes,Yes,68,Yes,No,Dsl,No,Yes,No,No,No,Yes,One Year,Yes,Bank Transfer (Automatic),108.16,7.134253198108921,No,0.0,2
Female,0,Yes,No,19,Yes,No,Dsl,Yes,Yes,No,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,57.52,6.456581254780323,Yes,1.0,4
Male,0,No,Yes,43,Yes,No,Fiber Optic,No,No,No,No,No,No,Two Year,No,Electronic Check,112.97,8.512785491764411,No,0.0,0
Male,0,Yes,No,69,Yes,No,Dsl,Yes,No,Yes,Yes,No,No,Month-To-Month,Yes,Mailed Check,46.14,6.803815975146404,Yes,1.0,3
Male,0,Yes,No,50,Yes,Yes,Dsl,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Electronic Check,68.34,8.101674717146949,No,0.0,5
Male,1,Yes,Yes,30,Yes,Yes,Dsl,Yes,No,No,No,No,Yes,Two Year,Yes,Bank Transfer (Automatic),96.78,7.080203251977793,No,0.0,2
Male,0,No,Yes,40,Yes,No,Dsl,Yes,No,Yes,Yes,Yes,No,Two Year,No,Mailed Check,51.27,7.6750493595095355,No,0.0,4
Female,0,Yes,Yes,57,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,No,Month-To-Month,Yes,Bank Transfer (Automatic),54.22,7.963828822578902,No,0.0,2
Female,0,Yes,Yes,4,Yes,No,Dsl,No,Yes,Yes,Yes,Yes,Yes,Month-To-Month,Yes,Electronic Check,85.83,8.408935148644899,Yes,1.0,5
Female,0,No,No,32,Yes,Yes,Dsl,No,No,Yes,No,Yes,No,One Year,Yes,Electronic Check,69.07,8.199477937556239,No,0.0,2
Female,0,Yes,Yes,42,Yes,Yes,Dsl,Yes,Yes,No,No,No,Yes,Month-To-Month,No,Electronic Check,51.79,7.799466391881902,Yes,1.0,3
Male,0,No,Yes,18,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Month-To-Month,Yes,Bank Transfer (Automatic),67.72,8.485116181148669,Yes,1.0,3
Male,0,No,Yes,31,Yes,No,Fiber Optic,Yes,No,No,No,Yes,No,Month-To-Month,Yes,Electronic Check,47.42,8.09693622113386,Yes,1.0,2
Male,0,Yes,No,2,Yes,No,Fiber Optic,No,Yes,No,No,Yes,Yes,One Year,Yes,Credit Card (Automatic),55.5,6.070529854204233,Yes,1.0,3
Female,0,Yes,No,0,Yes,No,Dsl,No,Yes,No,Yes,No,Yes,Month-To-Month,No,Electronic Check,102.12,7.934137318649947,Yes,1.0,3
Male,0,Yes,Yes,40,No,No,Fiber Optic,No,No,Yes,No,Yes,No,Month-To-Month,No,Mailed Check,74.23,8.376500215764073,Yes,1.0,2
Female,0,No,No,47,Yes,Yes,Dsl,No,Yes,No,No,No,Yes,Month-To-Month,Yes,Bank Transfer (Automatic),63.19,7.658845842990536,No,0.0,2
Male,0,Yes,No,38,Yes,No,Dsl,No,No,No,Yes,No,Yes,One Year,No,Mailed Check,50.36,7.012493601117712,No,0.0,2
Male,0,Yes,Yes,4,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,Two Year,No,Electronic Check,95.27,8.717055014374665,Yes,1.0,3
Female,0,Yes,No,10,Yes,Yes,Fiber Optic,No,Yes,No,Yes,Yes,No,Month-To-Month,Yes,Credit Card (Automatic),105.07,8.006687516461167,No,0.0,3
Male,0,No,Yes,21,Yes,No,Fiber Optic,Yes,No,Yes,No,No,Yes,Month-To-Month,Yes,Mailed Check,46.1,4.8973919384819045,Yes,1.0,3
Male,0,No,Yes,63,Yes,No,Fiber Optic,Yes,No,Yes,No,No,No,One Year,No,Credit Card (Automatic),119.72,8.299119267796142,No,0.0,2
Female,0,No,Yes,11,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,82.92,7.807078879738546,Yes,1.0,3
Male,0,Yes,No,52,Yes,No,Fiber Optic,Yes,Yes,No,No,Yes,Yes,One Year,Yes,Mailed Check,108.13,7.4925262902571115,No,0.0,4
Female,0,Yes,Yes,54,Yes,No,Dsl,No,No,No,Yes,Yes,Yes,Two Year,No,Electronic Check,67.42,7.48927792135119,No,0.0,3
Male,0,No,No,52,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,No,Month-To-Month,Yes,Bank Transfer (Automatic),91.08,6.789917241813198,No,0.0,2
Male,0,Yes,No,20,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Two Year,No,Mailed Check,118.62,8.506463837203151,No,0.0,3
Male,0,Yes,No,18,Yes,Yes,Dsl,No,No,Yes,Yes,No,Yes,Month-To-Month,No,Electronic Check,114.42,8.167873984730281,Yes,1.0,3
Male,0,No,No,68,Yes,Yes,Dsl,No,No,No,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,41.88,5.884741993185915,No,0.0,2
Male,0,No,Yes,71,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,One Year,Yes,Mailed Check,93.81,8.812952058569662,No,0.0,1
Male,0,No,Yes,65,Yes,No,Dsl,No,No,Yes,No,No,Yes,One Year,Yes,Credit Card (Automatic),45.0,8.059936770192937,No,0.0,2
Male,0,Yes,No,58,Yes,No,Dsl,No,Yes,Yes,No,Yes,No,Month-To-Month,Yes,Mailed Check,117.12,8.886887415528353,No,0.0,3
Male,0,Yes,Yes,48,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,Two Year,Yes,Electronic Check,99.09,7.521886308112672,No,0.0,3
Female,0,Yes,No,58,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,One Year,Yes,Bank Transfer (Automatic),101.51,6.673108316409498,No,0.0,1
Female,0,No,No,22,Yes,Yes,Dsl,No,No,Yes,No,Yes,Yes,Month-To-Month,No,Bank Transfer (Automatic),113.67,8.0906382479149,Yes,1.0,3
Male,0,No,Yes,2,Yes,Yes,Dsl,No,Yes,Yes,Yes,No,No,One Year,Yes,Electronic Check,93.27,8.55974488913703,No,0.0,3
Male,0,Yes,No,55,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,No,Yes,Month-To-Month,No,Mailed Check,51.43,8.08096470585703,No,0.0,4
Female,0,No,Yes,57,No,No,Dsl,No,No,No,No,No,No,One Year,Yes,Credit Card (Automatic),86.12,7.81797562327901,No,0.0,0
Male,0,No,No,61,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,One Year,No,Bank Transfer (Automatic),73.64,7.709451885217298,No,0.0,2
Male,0,Yes,No,17,Yes,No,Dsl,Yes,No,No,Yes,Yes,No,Month-To-Month,Yes,Credit Card (Automatic),93.07,4.987230185649934,No,0.0,3
Female,0,No,No,60,Yes,Yes,Dsl,Yes,Yes,No,Yes,No,Yes,One Year,Yes,Electronic Check,46.31,7.953321861492743,No,0.0,4
Male,1,Yes,No,36,No,Yes,Fiber Optic,Yes,Yes,No,Yes,No,Yes,Month-To-Month,No,Electronic Check,75.0,7.643425406621973,Yes,1.0,4
Male,0,No,Yes,53,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Month-To-Month,Yes,Electronic Check,47.8,8.130889328492126,Yes,1.0,3
Female,0,Yes,No,64,Yes,No,Fiber Optic,Yes,No,No,Yes,Yes,Yes,One Year,No,Credit Card (Automatic),92.57,7.772272601231864,No,0.0,4
Male,0,No,No,13,No,No,No,Yes,No,Yes,No,No,No,Month-To-Month,No,Electronic Check,100.08,4.791898684600252,No,0.0,2
Male,0,Yes,Yes,4,Yes,Yes,Dsl,No,Yes,No,No,Yes,No,Month-To-Month,No,Electronic Check,37.81,6.433663303827795,Yes,1.0,2
Female,0,No,No,61,Yes,No,Fiber Optic,Yes,Yes,Yes,No,No,No,Two Year,Yes,Credit Card (Automatic),115.99,8.430124358230577,No,0.0,3
Male,0,No,No,0,Yes,No,Dsl,No,No,No,No,No,No,Two Year,No,Mailed Check,74.73,8.369947616384891,Yes,1.0,0
Female,0,No,No,62,Yes,No,Dsl,No,Yes,No,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,108.21,5.660387729003677,No,0.0,3
Male,0,No,No,66,Yes,No,Dsl,Yes,Yes,No,No,No,Yes,Two Year,No,Electronic Check,45.42,4.510639702141858,No,0.0,3
Male,0,No,No,19,Yes,No,Fiber Optic,Yes,Yes,No,No,Yes,No,One Year,No,Electronic Check,39.38,6.679360463885226,Yes,1.0,3
Female,0,Yes,No,42,Yes,No,Fiber Optic,No,No,No,Yes,Yes,Yes,Month-To-Month,Yes,Electronic Check,114.92,7.369506198100893,No,0.0,3
Female,0,Yes,Yes,41,No,Yes,Dsl,No,No,No,Yes,Yes,No,Month-To-Month,Yes,Electronic Check,119.34,8.350869385489178,Yes,1.0,2
Male,0,Yes,No,68,Yes,Yes,Dsl,No,No,No,No,No,No,Month-To-Month,Yes,Bank Transfer (Automatic),40.01,7.860416512165942,Yes,1.0,0
Female,1,No,Yes,38,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,Month-To-Month,Yes,Mailed Check,76.22,7.197525170422265,Yes,1.0,3
Female,1,Yes,No,61,Yes,No,No,No,Yes,No,No,Yes,No,Month-To-Month,Yes,Bank Transfer (Automatic),91.55,7.809687417877379,Yes,1.0,2
Male,1,No,Yes,47,Yes,No,Fiber Optic,No,No,Yes,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,54.47,7.956466286418816,Yes,1.0,3
Male,0,No,Yes,5,Yes,No,Fiber Optic,Yes,No,Yes,No,No,No,One Year,Yes,Credit Card (Automatic),60.94,7.804112655015508,No,0.0,2
Male,1,Yes,Yes,41,Yes,Yes,Dsl,Yes,Yes,No,Yes,No,Yes,Two Year,Yes,Electronic Check,70.0,6.893423061671874,No,0.0,4
Female,0,Yes,Yes,57,No,No,Dsl,No,No,No,No,No,No,Month-To-Month,Yes,Mailed Check,26.53,6.318805938434568,Yes,1.0,0
Female,0,No,No,42,Yes,Yes,Dsl,No,Yes,No,No,No,Yes,Month-To-Month,No,Credit Card (Automatic),78.36,8.377080187426161,Yes,1.0,2
Female,0,No,No,9,No,No,Dsl,No,No,Yes,Yes,Yes,No,Two Year,Yes,Bank Transfer (Automatic),58.47,6.2739707478156985,No,0.0,3
Female,0,Yes,No,38,No,No,Dsl,No,Yes,No,No,Yes,No,One Year,No,Electronic Check,92.86,5.882096010052617,No,0.0,2
Male,0,Yes,Yes,12,No,No,Fiber Optic,Yes,Yes,No,No,No,Yes,Month-To-Month,No,Credit Card (Automatic),43.48,7.842518341935992,Yes,1.0,3
Female,0,No,Yes,38,Yes,Yes,No,Yes,Yes,No,No,No,No,Month-To-Month,Yes,Electronic Check,98.24,5.962936463493444,No,0.0,2
Male,0,No,Yes,10,Yes,No,Fiber Optic,Yes,Yes,Yes,No,No,No,Two Year,No,Mailed Check,28.21,6.358292771601228,No,0.0,3
Female,0,Yes,Yes,15,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,No,One Year,Yes,Electronic Check,50.42,7.6614941396394745,No,0.0,4
Male,0,No,Yes,32,Yes,Yes,Dsl,Yes,Yes,No,Yes,No,No,Month-To-Month,No,Mailed Check,75.41,5.230520208482211,Yes,1.0,3
Male,0,No,Yes,59,Yes,No,Dsl,No,No,No,Yes,Yes,Yes,Month-To-Month,Yes,Credit Card (Automatic),34.78,7.721180158714075,Yes,1.0,3
Male,0,Yes,Yes,58,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Two Year,Yes,Electronic Check,41.99,7.928348366860611,No,0.0,1
Female,0,Yes,No,50,Yes,No,Dsl,No,No,Yes,Yes,No,Yes,One Year,Yes,Electronic Check,35.95,6.935380173594257,No,0.0,3
Male,0,No,Yes,14,Yes,No,Dsl,Yes,Yes,No,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,106.73,8.781096271299745,Yes,1.0,4
Male,0,No,No,42,Yes,No,Dsl,No,No,No,No,No,No,One Year,No,Bank Transfer (Automatic),62.32,5.047802618437695,No,0.0,0
Female,0,Yes,No,26,Yes,No,Dsl,No,Yes,No,No,Yes,Yes,One Year,No,Bank Transfer (Automatic),91.71,6.779205741996057,No,0.0,3
Male,0,No,Yes,55,Yes,No,Dsl,No,No,No,No,No,Yes,One Year,Yes,Mailed Check,78.88,7.114631227432276,No,0.0,1
Female,0,Yes,Yes,59,Yes,No,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,One Year,No,Mailed Check,81.38,7.403828620960924,No,0.0,5
Female,0,No,Yes,69,Yes,No,Fiber Optic,Yes,No,No,No,No,Yes,Month-To-Month,Yes,Mailed Check,113.62,8.525591823958523,Yes,1.0,2
Male,0,Yes,Yes,46,Yes,Yes,Dsl,Yes,Yes,No,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,53.71,8.230571889481755,No,0.0,4
Male,0,No,No,7,Yes,No,Fiber Optic,No,Yes,No,Yes,Yes,No,Month-To-Month,Yes,Mailed Check,46.86,6.343018903185402,Yes,1.0,3
Female,0,No,Yes,62,Yes,No,Dsl,No,No,Yes,Yes,Yes,Yes,Month-To-Month,No,Electronic Check,63.53,8.263036155322697,Yes,1.0,4
Male,0,No,No,6,Yes,Yes,Dsl,No,No,No,Yes,Yes,No,Two Year,Yes,Mailed Check,64.51,8.183215839979153,No,0.0,2
Female,1,Yes,Yes,1,Yes,Yes,Dsl,Yes,No,No,Yes,No,No,Month-To-Month,Yes,Credit Card (Automatic),110.15,8.034815720987112,Yes,1.0,2
Female,0,Yes,No,16,Yes,Yes,Dsl,No,No,No,No,Yes,No,Month-To-Month,No,Credit Card (Automatic),106.0,8.386756434036238,Yes,1.0,1
Female,0,Yes,No,3,Yes,Yes,Dsl,Yes,Yes,No,Yes,Yes,Yes,Month-To-Month,Yes,Electronic Check,61.8,7.385596861065875,Yes,1.0,5
Male,0,No,No,25,Yes,Yes,Fiber Optic,Yes,No,No,No,No,Yes,Month-To-Month,Yes,Mailed Check,98.15,7.491132235395556,Yes,1.0,2
