Gender,Seniorcitizen,Partner,Dependents,Tenure,Phoneservice,Multiplelines,Internetservice,Onlinesecurity,Onlinebackup,Deviceprotection,Techsupport,Streamingtv,Streamingmovies,Contract,Paperlessbilling,Paymentmethod,Monthlycharges,Totalcharges,Num_Internet_Services
Female,0,Yes,Yes,29,Yes,No,Fiber Optic,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Mailed Check,56.06,7.364958582494716,4
Male,0,No,Yes,22,Yes,No,Fiber Optic,No,Yes,No,Yes,No,Yes,Month-To-Month,No,Bank Transfer (Automatic),59.41,8.221973448637147,3
Male,0,No,Yes,32,Yes,Yes,Dsl,Yes,Yes,No,Yes,No,No,Month-To-Month,No,Mailed Check,75.41,5.230520208482211,3
Male,1,Yes,No,39,Yes,No,Fiber Optic,No,No,No,Yes,Yes,No,Month-To-Month,Yes,Credit Card (Automatic),104.16,7.358461403335888,2
Female,0,Yes,No,57,Yes,No,Fiber Optic,No,Yes,No,No,Yes,Yes,Month-To-Month,Yes,Mailed Check,20.15,7.091542427937702,3
Male,0,Yes,Yes,7,Yes,No,Dsl,No,Yes,No,No,Yes,No,Two Year,Yes,Mailed Check,119.86,7.431193034398889,2
Female,1,No,No,8,Yes,No,Dsl,No,Yes,No,Yes,Yes,No,One Year,No,Electronic Check,96.41,7.807290416636251,3
Female,1,No,Yes,24,Yes,No,Fiber Optic,No,No,Yes,No,Yes,Yes,Two Year,No,Mailed Check,67.66,8.447504363522084,3
Female,0,No,No,45,Yes,No,Dsl,No,Yes,No,No,No,Yes,Two Year,No,Mailed Check,90.6,6.01200219832553,2
Female,1,No,Yes,39,Yes,No,No,Yes,No,Yes,Yes,Yes,No,Two Year,No,Electronic Check,67.68,8.241170878999778,4
Female,0,No,No,10,Yes,No,Dsl,Yes,Yes,No,No,Yes,No,Month-To-Month,No,Electronic Check,23.2,7.1289930153842525,3
Female,0,No,No,70,Yes,No,Dsl,No,No,No,No,No,No,One Year,Yes,Mailed Check,84.51,8.66733412867408,0
Female,0,Yes,No,35,Yes,Yes,Fiber Optic,No,Yes,No,Yes,Yes,No,Month-To-Month,Yes,Electronic Check,114.43,8.981772133616746,3
Male,1,Yes,Yes,63,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Month-To-Month,No,Credit Card (Automatic),110.54,8.886698078518275,4
Female,0,No,No,62,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Two Year,Yes,Bank Transfer (Automatic),35.47,7.245177064638938,2
Male,0,Yes,No,17,Yes,No,Dsl,Yes,No,No,Yes,Yes,No,Month-To-Month,Yes,Credit Card (Automatic),93.07,4.987230185649934,3
Male,0,No,Yes,45,Yes,Yes,No,Yes,No,No,No,Yes,No,Month-To-Month,Yes,Electronic Check,96.01,8.368078144812582,2
Female,0,No,No,16,Yes,Yes,Fiber Optic,No,No,Yes,Yes,No,No,Two Year,Yes,Bank Transfer (Automatic),41.16,7.83983274208813,2
Male,0,Yes,Yes,58,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Month-To-Month,No,Bank Transfer (Automatic),71.4,8.151673533775812,4
Male,0,Yes,Yes,51,Yes,No,Fiber Optic,Yes,No,No,No,Yes,Yes,One Year,Yes,Bank Transfer (Automatic),36.46,6.620073206530356,3
Female,0,Yes,No,44,Yes,Yes,Dsl,No,No,No,No,Yes,Yes,Two Year,No,Bank Transfer (Automatic),64.97,7.441554966307949,2
Female,0,Yes,Yes,71,Yes,Yes,Dsl,No,Yes,No,No,Yes,No,Month-To-Month,Yes,Mailed Check,79.49,8.546930618480117,2
Male,0,No,No,60,Yes,No,Fiber Optic,Yes,No,Yes,Yes,No,Yes,Month-To-Month,No,Bank Transfer (Automatic),52.41,6.686572304480562,4
Female,0,No,No,12,Yes,No,Dsl,No,Yes,No,No,No,Yes,Month-To-Month,Yes,Electronic Check,30.18,4.32386772050035,2
Male,0,No,Yes,33,Yes,No,Fiber Optic,No,No,Yes,No,No,No,Month-To-Month,Yes,Bank Transfer (Automatic),62.13,8.309492286282886,1
Female,1,No,Yes,43,Yes,Yes,Dsl,No,No,No,Yes,No,No,Two Year,Yes,Bank Transfer (Automatic),88.46,6.29769846495429,1
Female,0,No,Yes,18,Yes,No,Fiber Optic,Yes,No,No,No,No,Yes,One Year,Yes,Bank Transfer (Automatic),70.75,8.140006454497058,2
Female,0,No,Yes,11,No,No,Fiber Optic,Yes,Yes,No,No,Yes,No,Month-To-Month,No,Electronic Check,58.92,8.09641848721316,3
Male,0,No,No,52,Yes,No,Fiber Optic,Yes,No,No,No,Yes,Yes,Month-To-Month,No,Electronic Check,98.96,6.8492783492231615,3
Male,0,No,Yes,64,Yes,Yes,No,Yes,No,No,No,No,Yes,One Year,Yes,Electronic Check,33.17,6.396929655216146,2
Female,0,Yes,No,39,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,No,One Year,Yes,Electronic Check,95.88,8.650872323126803,2
Male,0,No,No,70,Yes,No,Fiber Optic,No,No,No,Yes,No,No,Month-To-Month,Yes,Bank Transfer (Automatic),60.64,8.337714789025625,1
Female,0,No,Yes,49,No,No,Dsl,No,No,Yes,No,Yes,Yes,Month-To-Month,No,Credit Card (Automatic),106.79,8.880222503526745,3
Female,0,Yes,Yes,3,Yes,Yes,Dsl,No,No,Yes,No,Yes,No,Month-To-Month,Yes,Bank Transfer (Automatic),75.48,7.550892551787802,2
Male,0,Yes,Yes,51,No,Yes,Dsl,No,Yes,Yes,Yes,No,Yes,Two Year,Yes,Mailed Check,95.09,8.743723002874512,4
Female,0,Yes,Yes,55,Yes,Yes,Dsl,No,Yes,No,Yes,Yes,Yes,Month-To-Month,Yes,Electronic Check,46.06,7.835061121165215,4
Female,0,Yes,No,29,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,No,Two Year,No,Mailed Check,105.83,7.126922936896754,4
Female,0,No,No,58,Yes,Yes,Dsl,No,Yes,No,No,Yes,Yes,Month-To-Month,No,Electronic Check,118.97,7.813308570313551,3
Female,0,No,No,1,Yes,No,Dsl,No,No,No,No,Yes,No,Month-To-Month,No,Mailed Check,28.38,7.116670080045612,1
Female,0,No,No,25,Yes,No,Fiber Optic,Yes,Yes,No,No,No,No,Month-To-Month,Yes,Electronic Check,45.53,8.08628719082612,2
Male,1,Yes,No,41,No,No,Fiber Optic,No,No,No,No,Yes,Yes,Month-To-Month,Yes,Bank Transfer (Automatic),84.18,7.46182428334554,2
Female,0,No,No,49,Yes,No,No,Yes,No,No,No,No,No,Month-To-Month,Yes,Mailed Check,60.94,7.631455912585539,1
Male,0,Yes,No,7,No,No,Fiber Optic,No,Yes,Yes,No,No,No,Month-To-Month,No,Mailed Check,110.8,8.520130872203579,2
Female,0,No,No,37,Yes,No,Dsl,Yes,Yes,No,Yes,No,Yes,Two Year,Yes,Electronic Check,111.25,8.799058378546453,4
Male,0,Yes,No,52,No,No,Fiber Optic,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Transfer (Automatic),38.94,7.507443065975802,4
Male,0,Yes,No,23,Yes,Yes,Dsl,No,No,No,Yes,No,No,One Year,Yes,Electronic Check,59.44,8.322403833598555,1
Male,1,Yes,Yes,4,Yes,No,No,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Transfer (Automatic),105.59,6.348561901818721,4
Female,0,No,No,71,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,No,No,One Year,No,Electronic Check,75.83,8.59799868501768,3
Male,0,No,Yes,13,Yes,No,Dsl,No,Yes,No,No,No,No,Month-To-Month,No,Credit Card (Automatic),74.46,6.593058232678748,1
Female,0,No,No,40,Yes,No,Fiber Optic,No,No,No,No,No,No,Month-To-Month,No,Mailed Check,79.64,5.69605267659426,0
Female,0,Yes,No,2,Yes,Yes,Dsl,No,No,No,No,No,No,Two Year,No,Mailed Check,55.9,7.76373109107723,0
Female,0,Yes,No,59,Yes,Yes,No,No,No,No,No,Yes,No,Month-To-Month,No,Mailed Check,117.69,8.587340329814086,1
Male,0,No,No,50,No,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,No,Month-To-Month,Yes,Electronic Check,89.77,6.3133306313398325,4
Female,1,No,No,68,Yes,No,Dsl,Yes,No,No,Yes,Yes,Yes,One Year,Yes,Bank Transfer (Automatic),48.28,7.683058317555314,4
Male,0,No,No,26,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,No,Month-To-Month,No,Electronic Check,80.65,8.35829827547678,2
Female,0,Yes,Yes,20,Yes,No,Fiber Optic,No,Yes,Yes,No,Yes,No,Month-To-Month,Yes,Mailed Check,26.76,7.227604399727942,3
Female,0,Yes,Yes,60,Yes,No,Dsl,No,Yes,Yes,No,Yes,No,Month-To-Month,Yes,Electronic Check,115.8,8.56889720144857,3
Female,0,No,No,62,Yes,No,Fiber Optic,No,No,No,Yes,No,No,Month-To-Month,No,Bank Transfer (Automatic),119.72,7.904194559082366,1
Male,0,No,No,26,Yes,No,Dsl,No,Yes,Yes,No,No,No,Two Year,No,Credit Card (Automatic),97.82,8.062262591156022,2
Male,0,No,Yes,54,Yes,Yes,Fiber Optic,Yes,No,No,No,No,Yes,One Year,Yes,Credit Card (Automatic),102.16,8.181863102296175,2
Female,1,No,No,49,Yes,Yes,Dsl,No,No,No,Yes,Yes,No,One Year,No,Bank Transfer (Automatic),52.25,6.958647993148142,2
Male,0,Yes,No,62,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,No,No,Month-To-Month,Yes,Mailed Check,78.47,4.69391339582248,3
Male,1,No,Yes,42,Yes,Yes,No,No,Yes,Yes,No,No,Yes,One Year,Yes,Mailed Check,77.55,8.347791808548358,3
Female,0,No,No,39,Yes,Yes,Fiber Optic,No,Yes,No,Yes,No,No,Month-To-Month,No,Credit Card (Automatic),67.72,7.758542757847874,2
Male,0,No,No,38,Yes,No,Fiber Optic,No,No,No,Yes,Yes,Yes,One Year,Yes,Electronic Check,116.48,8.685518928724798,3
Female,0,Yes,Yes,68,Yes,No,Fiber Optic,No,No,No,Yes,Yes,Yes,Month-To-Month,Yes,Bank Transfer (Automatic),62.83,8.318027363073355,3
Male,0,No,No,66,Yes,No,Fiber Optic,No,Yes,No,Yes,Yes,No,Month-To-Month,Yes,Bank Transfer (Automatic),107.29,8.639672736741042,3
Female,0,Yes,No,18,Yes,Yes,Dsl,No,No,Yes,No,Yes,Yes,One Year,Yes,Mailed Check,106.08,6.015400776151452,3
Female,0,Yes,No,68,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,Two Year,Yes,Electronic Check,64.28,6.769343424827595,3
Female,0,No,No,60,No,No,Fiber Optic,Yes,No,Yes,Yes,Yes,No,Month-To-Month,Yes,Electronic Check,75.89,7.384964138102977,4
Male,0,Yes,No,51,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,No,Month-To-Month,No,Mailed Check,49.47,7.127661596103363,2
Female,0,No,No,71,Yes,Yes,Dsl,Yes,Yes,No,No,Yes,No,Month-To-Month,Yes,Electronic Check,51.9,7.347621813807634,3
Female,0,Yes,Yes,20,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,Month-To-Month,Yes,Electronic Check,119.95,8.290129466251402,3
Female,0,Yes,Yes,62,No,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,One Year,Yes,Electronic Check,64.79,7.819073669229734,4
Female,0,No,No,2,Yes,Yes,Dsl,Yes,No,Yes,No,Yes,Yes,Month-To-Month,Yes,Credit Card (Automatic),61.26,6.166488709232913,4
Male,1,Yes,Yes,46,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Month-To-Month,No,Bank Transfer (Automatic),85.13,8.65048205463288,2
Male,0,Yes,Yes,31,No,Yes,Fiber Optic,No,Yes,Yes,No,No,No,One Year,Yes,Mailed Check,60.39,8.371450399362784,2
Female,0,No,No,14,Yes,No,Dsl,No,Yes,No,No,Yes,No,Month-To-Month,Yes,Bank Transfer (Automatic),46.75,4.810719868901253,2
Male,0,No,No,32,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,Two Year,No,Mailed Check,20.73,7.248802747535146,3
Female,0,No,Yes,27,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,Month-To-Month,Yes,Mailed Check,34.27,6.159687179522435,1
Male,1,No,Yes,40,Yes,No,No,No,Yes,No,Yes,No,No,One Year,Yes,Mailed Check,114.72,8.717821158692825,2
Female,0,No,No,56,Yes,No,Dsl,No,No,Yes,No,No,No,One Year,No,Electronic Check,41.21,5.227465625576086,1
Male,0,No,No,39,Yes,No,Dsl,No,Yes,Yes,No,No,No,Month-To-Month,Yes,Electronic Check,79.79,6.247133370125589,2
Male,0,No,No,54,Yes,No,Dsl,No,No,Yes,No,No,Yes,Month-To-Month,No,Electronic Check,112.88,8.8881607081834,2
Male,0,Yes,No,50,Yes,No,Dsl,Yes,Yes,Yes,No,Yes,Yes,Month-To-Month,Yes,Credit Card (Automatic),25.51,7.278449492127982,5
Female,0,No,Yes,30,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Month-To-Month,Yes,Electronic Check,87.4,6.068703327448784,1
Female,0,Yes,No,43,Yes,Yes,Dsl,No,Yes,No,No,Yes,No,One Year,Yes,Electronic Check,52.98,7.861804116458894,2
Female,0,No,Yes,53,Yes,No,Fiber Optic,Yes,No,Yes,No,Yes,No,One Year,Yes,Electronic Check,63.45,6.125580144051925,3
Male,0,No,No,13,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,No,Month-To-Month,Yes,Electronic Check,30.51,7.572307492661969,3
Male,0,Yes,Yes,31,Yes,Yes,No,Yes,No,No,No,Yes,No,One Year,Yes,Mailed Check,68.7,8.330634671356904,2
Female,0,Yes,Yes,14,Yes,No,Fiber Optic,Yes,Yes,Yes,No,No,Yes,One Year,No,Bank Transfer (Automatic),119.65,8.602756019765682,4
Female,1,Yes,Yes,46,Yes,Yes,Dsl,No,Yes,Yes,Yes,Yes,No,Two Year,Yes,Credit Card (Automatic),113.52,7.655726762574677,4
Female,0,No,Yes,60,Yes,No,No,No,Yes,Yes,No,No,Yes,Month-To-Month,Yes,Electronic Check,34.36,6.759000017671786,3
Male,0,No,No,49,Yes,No,Dsl,Yes,Yes,No,Yes,No,Yes,Month-To-Month,No,Bank Transfer (Automatic),77.66,7.825181366096544,4
Female,0,No,No,12,Yes,No,Dsl,No,No,No,No,No,No,Month-To-Month,Yes,Mailed Check,56.86,6.499531368876866,0
Male,0,No,Yes,7,Yes,No,Fiber Optic,No,Yes,No,No,Yes,No,Two Year,Yes,Electronic Check,53.71,7.488875326847878,2
Male,0,Yes,Yes,1,Yes,No,Dsl,Yes,No,No,No,No,Yes,Month-To-Month,Yes,Credit Card (Automatic),26.81,7.156987541058719,2
Female,0,No,No,58,Yes,Yes,Dsl,Yes,No,No,No,No,No,One Year,Yes,Electronic Check,111.59,8.340167188394167,1
Male,0,Yes,No,71,Yes,Yes,Dsl,No,No,No,No,No,Yes,One Year,No,Electronic Check,97.04,8.611153369469033,1
Female,0,No,No,15,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,Month-To-Month,Yes,Bank Transfer (Automatic),56.68,5.737732914025749,1
Male,1,Yes,No,15,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Month-To-Month,No,Mailed Check,27.23,4.132603274339191,4
Male,0,Yes,Yes,46,Yes,Yes,Fiber Optic,No,No,No,No,No,No,One Year,Yes,Mailed Check,83.56,7.940505504350376,0
Female,0,No,Yes,46,Yes,Yes,Fiber Optic,Yes,No,No,Yes,Yes,No,Month-To-Month,Yes,Bank Transfer (Automatic),37.82,4.737513372975805,3
Female,0,No,Yes,60,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,85.38,6.984753356469448,4
Male,0,Yes,No,68,Yes,Yes,Dsl,Yes,No,No,No,Yes,No,Two Year,No,Electronic Check,36.44,7.504914550130921,2
Male,1,Yes,No,32,Yes,No,Fiber Optic,No,No,No,Yes,No,Yes,One Year,Yes,Electronic Check,38.06,6.875603918965052,2
Male,0,Yes,No,31,Yes,No,No,No,No,No,No,Yes,No,One Year,Yes,Mailed Check,37.24,6.244691035125928,1
Male,0,No,Yes,28,Yes,Yes,Dsl,Yes,No,Yes,No,No,No,Two Year,Yes,Electronic Check,114.15,7.2895832173241475,2
Male,0,Yes,Yes,13,Yes,Yes,Dsl,No,No,No,No,Yes,No,One Year,No,Electronic Check,107.6,8.524919268271255,1
Female,0,Yes,Yes,35,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,Two Year,Yes,Mailed Check,109.31,7.923065665679438,3
Male,0,No,Yes,24,No,Yes,Fiber Optic,No,No,No,No,No,Yes,One Year,Yes,Mailed Check,37.68,7.237015859725456,1
Male,0,No,Yes,43,Yes,No,Fiber Optic,No,No,No,No,No,No,Two Year,No,Electronic Check,112.97,8.512785491764411,0
Female,0,Yes,No,4,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Month-To-Month,No,Electronic Check,90.07,6.325308332375503,4
Male,0,Yes,No,51,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,No,Month-To-Month,No,Mailed Check,33.28,7.186341105746156,3
Male,0,No,No,37,No,No,Fiber Optic,No,Yes,Yes,No,Yes,Yes,One Year,Yes,Electronic Check,51.86,7.704627137947425,4
Male,0,Yes,Yes,29,Yes,No,Dsl,No,Yes,No,Yes,Yes,No,Month-To-Month,Yes,Credit Card (Automatic),106.73,8.83617769074331,3
Male,0,No,Yes,16,Yes,No,Fiber Optic,No,No,No,Yes,No,Yes,Two Year,Yes,Electronic Check,103.82,8.622099003712156,2
Male,0,No,No,43,Yes,No,Dsl,Yes,No,Yes,No,No,No,One Year,Yes,Mailed Check,38.65,7.611367509389846,2
Male,1,Yes,Yes,3,Yes,No,Fiber Optic,Yes,Yes,No,No,Yes,Yes,One Year,Yes,Mailed Check,74.03,8.217929645187352,4
Male,0,No,No,28,Yes,No,Dsl,Yes,Yes,Yes,Yes,Yes,Yes,Month-To-Month,No,Mailed Check,21.96,7.320665933423214,6
Female,0,No,Yes,22,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,No,No,Two Year,No,Bank Transfer (Automatic),38.23,5.828357209237832,3
Male,0,Yes,Yes,70,Yes,No,Fiber Optic,Yes,Yes,No,No,Yes,No,Month-To-Month,No,Bank Transfer (Automatic),65.78,6.970119563178687,3
Male,0,Yes,No,47,Yes,No,Dsl,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Transfer (Automatic),42.57,6.160363083569796,5
Female,0,No,Yes,27,Yes,Yes,Dsl,No,Yes,Yes,No,Yes,No,Two Year,No,Electronic Check,36.09,7.832748038150193,3
Female,0,No,No,28,Yes,Yes,No,No,Yes,No,No,No,Yes,Month-To-Month,No,Electronic Check,24.58,7.288756914911927,2
Female,1,Yes,Yes,27,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Two Year,Yes,Bank Transfer (Automatic),22.22,6.708230593266562,3
Male,0,No,Yes,35,Yes,No,Dsl,Yes,Yes,No,No,No,No,Month-To-Month,Yes,Mailed Check,89.39,8.747207485029625,2
Female,0,No,Yes,56,No,No,Dsl,Yes,No,No,No,No,Yes,Month-To-Month,No,Electronic Check,75.57,8.445765930635245,2
Female,0,Yes,No,44,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,One Year,No,Bank Transfer (Automatic),46.58,7.849998317503725,1
Male,0,No,No,67,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,No,No,Month-To-Month,Yes,Electronic Check,105.01,8.91298365066746,3
Female,0,Yes,Yes,5,Yes,No,Fiber Optic,Yes,Yes,No,No,No,Yes,Month-To-Month,Yes,Mailed Check,73.26,7.796822798998852,3
Male,0,Yes,No,26,No,No,Fiber Optic,No,Yes,No,Yes,Yes,Yes,Month-To-Month,Yes,Bank Transfer (Automatic),25.04,4.87816999965373,4
Male,0,No,Yes,19,Yes,No,Dsl,Yes,Yes,Yes,No,Yes,Yes,Two Year,Yes,Bank Transfer (Automatic),46.42,8.005006642010905,5
Female,0,Yes,No,8,Yes,Yes,Fiber Optic,No,No,No,No,No,No,One Year,Yes,Bank Transfer (Automatic),71.04,8.384493452871572,0
Male,0,Yes,Yes,41,Yes,No,Dsl,Yes,No,Yes,Yes,Yes,No,Two Year,No,Electronic Check,107.33,8.812119957585871,4
Female,0,No,No,56,No,No,No,No,No,Yes,Yes,No,No,Two Year,Yes,Mailed Check,93.67,8.31693574388873,2
Male,1,No,Yes,57,No,No,Dsl,Yes,No,Yes,No,Yes,No,One Year,Yes,Electronic Check,87.95,7.438195277031704,3
Male,1,Yes,Yes,1,Yes,No,Dsl,No,No,No,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,43.79,6.696750256727591,2
Male,0,Yes,No,28,Yes,No,Dsl,No,No,Yes,No,Yes,Yes,Month-To-Month,Yes,Mailed Check,108.51,8.706563182863464,3
Male,0,No,No,27,Yes,No,No,No,No,No,No,No,Yes,Month-To-Month,Yes,Electronic Check,111.9,7.36997242207325,1
Female,0,No,No,37,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Mailed Check,114.17,8.605423824810597,5
Female,1,Yes,No,39,Yes,Yes,Dsl,Yes,Yes,No,Yes,Yes,Yes,Month-To-Month,Yes,Electronic Check,86.96,8.216774349594738,5
Female,0,Yes,No,15,Yes,No,Fiber Optic,Yes,Yes,No,No,No,Yes,One Year,Yes,Credit Card (Automatic),107.64,8.83746200155449,3
Male,0,No,Yes,26,Yes,No,Fiber Optic,No,Yes,No,No,Yes,No,Month-To-Month,No,Electronic Check,109.1,8.186238902879305,2
Female,0,Yes,Yes,11,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,Month-To-Month,No,Mailed Check,36.69,6.357426235438446,3
Male,0,Yes,Yes,23,Yes,No,Fiber Optic,Yes,Yes,No,No,Yes,Yes,Month-To-Month,Yes,Mailed Check,51.2,7.786846613467185,4
Female,0,No,No,10,Yes,No,Dsl,No,No,No,Yes,Yes,Yes,Month-To-Month,Yes,Mailed Check,34.34,7.57455848420248,3
Male,0,No,No,41,Yes,No,Fiber Optic,No,No,Yes,No,No,Yes,Month-To-Month,Yes,Mailed Check,109.43,8.444177238177376,2
Male,0,Yes,Yes,50,Yes,Yes,Fiber Optic,Yes,No,Yes,No,No,Yes,One Year,Yes,Mailed Check,107.58,5.027820118850356,3
Female,0,No,No,47,Yes,Yes,Dsl,No,Yes,No,No,No,Yes,Month-To-Month,Yes,Bank Transfer (Automatic),63.19,7.658845842990536,2
Female,1,No,No,33,Yes,Yes,Dsl,No,No,No,No,Yes,Yes,One Year,Yes,Mailed Check,116.72,7.81824119546792,2
Male,0,Yes,No,70,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Month-To-Month,Yes,Electronic Check,60.55,8.16107523518819,5
Female,1,Yes,No,10,Yes,No,Fiber Optic,No,Yes,Yes,Yes,No,No,One Year,Yes,Electronic Check,98.04,8.221836410251406,3
Female,0,Yes,Yes,9,Yes,No,Dsl,No,No,No,No,Yes,No,Two Year,Yes,Mailed Check,41.97,6.871578727662971,1
Male,0,No,No,0,Yes,No,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Two Year,No,Credit Card (Automatic),61.75,8.161186595511763,4
Male,0,Yes,No,60,Yes,No,Fiber Optic,Yes,No,No,No,No,Yes,One Year,No,Mailed Check,69.26,6.827791734841752,2
Male,0,No,Yes,42,Yes,Yes,Fiber Optic,No,No,No,No,No,No,Month-To-Month,Yes,Mailed Check,72.81,8.505035586324627,0
Female,0,Yes,Yes,12,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Month-To-Month,Yes,Mailed Check,42.59,7.828424411654911,3
Male,0,No,No,57,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,Month-To-Month,No,Electronic Check,87.99,7.786622401943434,3
Female,0,No,No,37,Yes,Yes,Dsl,No,Yes,Yes,No,Yes,No,Month-To-Month,Yes,Credit Card (Automatic),27.34,6.718602442035165,3
Female,0,No,Yes,40,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,One Year,Yes,Mailed Check,34.49,7.363964197205683,5
Male,0,No,No,11,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,One Year,No,Electronic Check,102.7,7.924582509632199,1
Male,0,No,No,3,No,No,No,Yes,Yes,No,No,No,Yes,One Year,Yes,Electronic Check,68.33,5.686873656253288,3
Male,1,No,Yes,34,Yes,No,Dsl,Yes,No,No,No,Yes,Yes,Month-To-Month,No,Mailed Check,24.52,7.351658742999898,3
Male,0,Yes,Yes,63,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,No,One Year,Yes,Mailed Check,112.16,6.42728102355309,3
Male,0,No,No,2,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Month-To-Month,No,Electronic Check,54.05,7.974887220423066,2
Male,0,No,Yes,23,Yes,Yes,Dsl,Yes,No,No,Yes,Yes,Yes,Two Year,No,Electronic Check,103.46,7.669560608348981,4
Female,0,No,No,27,Yes,No,Dsl,No,Yes,No,Yes,Yes,Yes,Month-To-Month,No,Mailed Check,78.77,7.330136499466614,4
Male,1,No,No,51,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Two Year,Yes,Mailed Check,75.38,4.341334840010591,3
Male,0,No,Yes,46,Yes,No,Fiber Optic,No,No,Yes,No,Yes,Yes,One Year,No,Electronic Check,72.45,7.59963665875418,3
Female,0,Yes,Yes,41,Yes,No,Dsl,No,No,No,Yes,No,Yes,Month-To-Month,Yes,Mailed Check,31.83,7.289863049290291,2
Male,1,Yes,Yes,7,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Month-To-Month,No,Electronic Check,70.43,6.931745205722233,3
Male,0,No,No,55,No,No,No,Yes,Yes,Yes,No,Yes,No,Month-To-Month,Yes,Bank Transfer (Automatic),100.14,8.379851118793141,4
Female,0,No,Yes,20,Yes,Yes,Dsl,Yes,Yes,Yes,No,Yes,No,One Year,Yes,Bank Transfer (Automatic),73.37,7.078872635824182,4
Female,1,Yes,No,35,Yes,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,Month-To-Month,Yes,Credit Card (Automatic),60.72,6.8049359761506105,4
Male,1,Yes,No,27,Yes,Yes,Dsl,No,Yes,Yes,No,No,No,Two Year,Yes,Bank Transfer (Automatic),37.05,7.850384098178559,2
Male,0,Yes,Yes,41,Yes,No,Fiber Optic,No,Yes,No,No,No,Yes,One Year,Yes,Credit Card (Automatic),31.19,6.012345024687337,2
Male,0,No,Yes,64,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,No,Yes,Two Year,No,Electronic Check,34.84,6.998217362097996,4
Male,0,No,Yes,30,Yes,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Month-To-Month,Yes,Electronic Check,99.27,6.702881317717671,2
Female,0,Yes,Yes,2,Yes,Yes,Fiber Optic,Yes,No,No,Yes,No,No,One Year,No,Bank Transfer (Automatic),118.51,8.717423426253484,2
Female,1,No,No,62,Yes,No,Fiber Optic,No,Yes,No,Yes,No,Yes,Two Year,Yes,Electronic Check,66.66,8.417927398479591,3
Female,0,Yes,No,49,Yes,Yes,Fiber Optic,No,No,No,Yes,No,No,Month-To-Month,Yes,Credit Card (Automatic),96.43,7.6062431725115855,1
Female,0,Yes,Yes,36,Yes,No,Dsl,No,Yes,No,Yes,No,No,Month-To-Month,Yes,Credit Card (Automatic),99.32,8.162598938480741,2
Male,0,Yes,Yes,15,Yes,No,Fiber Optic,Yes,No,Yes,No,Yes,No,Month-To-Month,No,Electronic Check,95.25,7.57445067551659,3
